Year Total	Male	Female
1970			
 70-74 	877335.250000	359085.687500	518249.562500
 75-79 	601309.937500	223344.093750	377965.812500
 80+ 	494248.250000	144068.156250	350180.093750
Total	56513524.000000	27797988.000000	28715536.000000
1983			
 0-4	8090025.500000	4123189.000000	3966836.500000
 5-9	7438285.000000	3776973.750000	3661311.250000
 10-14 	7010735.500000	3548816.750000	3461918.750000
 15-19 	6485452.000000	3272472.250000	3212979.500000
 20-24 	5782684.000000	2906956.000000	2875728.250000
 25-29 	4769103.000000	2389966.750000	2379136.000000
 30-34 	3348683.000000	1657555.125000	1691128.000000
 35-39 	2250911.000000	1080690.750000	1170220.000000
 40-44 	2040260.500000	975397.750000	1064862.750000
 45-49 	2118143.000000	1004533.937500	1113609.000000
 50-54 	2053911.625000	964510.375000	1089401.250000
 55-59 	1714131.000000	790766.500000	923364.625000
 60-64 	1479423.500000	673358.500000	806064.937500
 65-69 	1181550.000000	521097.375000	660452.625000
 70-74 	914628.875000	374891.656250	539737.250000
 75-79 	606625.062500	226022.875000	380602.187500
 80+ 	529083.500000	156359.218750	372724.281250
Total	57813636.000000	28443558.000000	29370078.000000
1984			
 0-4	8248544.000000	4205305.500000	4043238.250000
 5-9	7499397.000000	3809596.000000	3689801.250000
 10-14 	7093008.000000	3590035.750000	3502972.250000
 15-19 	6587287.500000	3324894.000000	3262393.500000
 20-24 	5921456.500000	2977126.750000	2944329.500000
 25-29 	4989444.500000	2498351.000000	2491093.250000
 30-34 	3647390.500000	1812434.500000	1834955.875000
 35-39 	2355258.500000	1132557.000000	1222701.500000
 40-44 	2046896.125000	978222.750000	1068673.500000
 45-49 	2066196.750000	978978.250000	1087218.500000
 50-54 	2108942.000000	990327.187500	1118614.750000
 55-59 	1734843.750000	800682.875000	934161.000000
 60-64 	1525189.000000	691388.000000	833801.062500
 65-69 	1193604.125000	527182.375000	666421.625000
 70-74 	947093.625000	388924.031250	558169.562500
 75-79 	616324.125000	230292.843750	386031.250000
 80+ 	561918.812500	167817.937500	394100.875000
Total	59142796.000000	29104116.000000	30038678.000000
1985			
 0-4	8410153.000000	4288922.500000	4121230.250000
 5-9	7581037.000000	3852892.250000	3728144.250000
 10-14 	7179224.500000	3634702.500000	3544522.000000
 15-19 	6667445.000000	3364844.000000	3302601.250000
 20-24 	6051853.500000	3043125.500000	3008728.000000
 25-29 	5193852.000000	2599572.000000	2594280.250000
 30-34 	3928701.500000	1956143.500000	1972558.000000
 35-39 	2512919.000000	1213296.750000	1299622.250000
 40-44 	2062325.000000	984877.500000	1077447.500000
 45-49 	2025828.125000	959142.125000	1066686.000000
 50-54 	2132199.000000	1000883.125000	1131315.750000
 55-59 	1772277.625000	818446.375000	953831.312500
 60-64 	1560104.250000	705049.812500	855054.437500
 65-69 	1217019.500000	537429.750000	679589.687500
 70-74 	970652.625000	399588.250000	571064.312500
 75-79 	633595.625000	237328.234375	396267.406250
 80+ 	591531.562500	178021.546875	413510.000000
Total	60490720.000000	29774266.000000	30716452.000000
1986			
 0-4	8565818.000000	4369346.000000	4196472.000000
 5-9	7689968.500000	3910166.000000	3779802.500000
 10-14 	7246343.000000	3669246.500000	3577096.500000
 15-19 	6749387.000000	3406193.250000	3343193.750000
 20-24 	6174770.000000	3105421.000000	3069349.000000
 25-29 	5380512.000000	2692640.250000	2687871.500000
 30-34 	4195428.500000	2090474.625000	2104953.750000
 35-39 	2721007.500000	1321095.250000	1399912.250000
 40-44 	2089226.750000	996782.875000	1092443.750000
 45-49 	1996615.000000	944851.750000	1051763.250000
 50-54 	2127641.500000	998105.500000	1129535.875000
 55-59 	1824302.750000	843013.812500	981288.937500
 60-64 	1585561.875000	715059.937500	870501.875000
 65-69 	1250151.125000	551095.812500	699055.312500
 70-74 	987100.312500	407524.375000	579575.937500
 75-79 	656902.187500	246608.140625	410294.062500
 80+ 	618972.000000	187372.125000	431599.843750
Total	61859708.000000	30454998.000000	31404710.000000
1987			
 0-4	8707474.000000	4442316.000000	4265158.000000
 5-9	7822574.000000	3979468.000000	3843106.000000
 10-14 	7301442.000000	3698139.750000	3603302.500000
 15-19 	6833464.000000	3448373.000000	3385090.750000
 20-24 	6291045.000000	3164468.500000	3126576.250000
 25-29 	5547247.000000	2776416.250000	2770830.500000
 30-34 	4446110.500000	2214787.500000	2231323.000000
 35-39 	2980455.750000	1456360.250000	1524095.500000
 40-44 	2126095.000000	1013065.500000	1113029.375000
 45-49 	1980926.000000	937351.625000	1043574.375000
 50-54 	2094936.500000	981877.875000	1113058.625000
 55-59 	1892729.750000	875112.500000	1017617.187500
 60-64 	1599874.875000	720820.250000	879054.625000
 65-69 	1293561.125000	568336.750000	725224.437500
 70-74 	996168.750000	412590.375000	583578.375000
 75-79 	686353.187500	258169.953125	428183.218750
 80+ 	644426.375000	195971.500000	448454.843750
Total	63244884.000000	31143626.000000	32101258.000000
1988			
 0-4	8831886.000000	4506417.500000	4325468.500000
 5-9	7972534.500000	4057525.000000	3915009.500000
 10-14 	7355191.500000	3726822.500000	3628369.000000
 15-19 	6917143.500000	3490161.500000	3426982.000000
 20-24 	6399920.500000	3219904.750000	3180015.750000
 25-29 	5695913.500000	2851619.000000	2844294.500000
 30-34 	4679766.000000	2329307.000000	2350459.250000
 35-39 	3272877.750000	1608584.875000	1664293.000000
 40-44 	2186457.250000	1041294.562500	1145162.750000
 45-49 	1978247.500000	936140.312500	1042107.187500
 50-54 	2044996.000000	957483.875000	1087512.250000
 55-59 	1964111.500000	908322.562500	1055789.000000
 60-64 	1611038.875000	725883.750000	885155.187500
 65-69 	1341384.500000	586924.750000	754459.750000
 70-74 	1003067.437500	416695.843750	586371.625000
 75-79 	717903.687500	270558.625000	447345.062500
 80+ 	669756.750000	204478.531250	465278.218750
Total	64642196.000000	31838124.000000	32804072.000000
1989			
 0-4	8938156.000000	4561711.500000	4376444.000000
 5-9	8133844.000000	4141239.250000	3992604.750000
 10-14 	7419390.000000	3761204.000000	3658186.000000
 15-19 	7000347.000000	3531838.500000	3468508.750000
 20-24 	6494277.000000	3267917.500000	3226359.750000
 25-29 	5829893.500000	2919573.750000	2910320.000000
 30-34 	4897743.000000	2435833.500000	2461909.250000
 35-39 	3569592.000000	1761519.625000	1808072.375000
 40-44 	2290445.750000	1092717.500000	1197728.250000
 45-49 	1985678.000000	939449.250000	1046228.750000
 50-54 	1995478.625000	933400.625000	1062078.000000
 55-59 	2017590.125000	932873.812500	1084716.375000
 60-64 	1631715.500000	735671.625000	896043.875000
 65-69 	1384505.500000	603482.937500	781022.562500
 70-74 	1015677.437500	422725.562500	592951.875000
 75-79 	745518.500000	281626.843750	463891.625000
 80+ 	697527.062500	213775.296875	483751.781250
Total	66047380.000000	32536562.000000	33510818.000000
1990			
 0-4	9021529.000000	4606082.000000	4415447.500000
 5-9	8297362.500000	4225884.500000	4071478.000000
 10-14 	7504575.000000	3806484.500000	3698090.250000
 15-19 	7088802.500000	3577787.500000	3511014.750000
 20-24 	6562739.500000	3301341.500000	3261398.000000
 25-29 	5950616.000000	2980688.000000	2969928.000000
 30-34 	5099700.500000	2534912.750000	2564787.500000
 35-39 	3851040.000000	1904236.750000	1946803.375000
 40-44 	2448719.500000	1173226.000000	1275493.500000
 45-49 	2002718.500000	946924.187500	1055794.250000
 50-54 	1957860.750000	915089.937500	1042770.750000
 55-59 	2040952.250000	943117.250000	1097835.000000
 60-64 	1668530.500000	752865.187500	915665.312500
 65-69 	1417830.000000	616258.562500	801571.500000
 70-74 	1038232.000000	432173.937500	606058.000000
 75-79 	766043.062500	290244.125000	475798.937500
 80+ 	728893.750000	224265.093750	504628.656250
Total	67446144.000000	33231582.000000	34214564.000000
1991			
 0-4	9073800.000000	4635389.500000	4438411.000000
 5-9	8454056.000000	4306770.500000	4147285.250000
 10-14 	7617438.000000	3865965.000000	3751473.000000
 15-19 	7159771.500000	3614611.500000	3545160.250000
 20-24 	6631289.000000	3335416.000000	3295872.750000
 25-29 	6058945.000000	3035445.250000	3023499.750000
 30-34 	5282827.000000	2625236.500000	2657590.500000
 35-39 	4119182.000000	2038050.250000	2081131.750000
 40-44 	2658039.250000	1280863.125000	1377176.125000
 45-49 	2031736.125000	959823.437500	1071912.750000
 50-54 	1931555.750000	902322.562500	1029233.187500
 55-59 	2037929.625000	940866.000000	1097063.625000
 60-64 	1719333.000000	776403.250000	942929.687500
 65-69 	1442643.500000	625896.000000	816747.437500
 70-74 	1069243.000000	444399.375000	624843.687500
 75-79 	780977.500000	296905.562500	484071.937500
 80+ 	763109.750000	235730.968750	527378.812500
Total	68831880.000000	33920096.000000	34911780.000000
1992			
 0-4	9082496.000000	4643049.500000	4439446.000000
 5-9	8596044.000000	4379771.500000	4216272.500000
 10-14 	7754020.500000	3937545.000000	3816475.250000
 15-19 	7219991.500000	3646498.500000	3573492.750000
 20-24 	6704255.000000	3371662.750000	3332592.500000
 25-29 	6157142.000000	3085014.500000	3072127.750000
 30-34 	5444331.000000	2705606.250000	2738724.500000
 35-39 	4371612.500000	2161910.000000	2209702.500000
 40-44 	2918956.750000	1415867.000000	1503089.750000
 45-49 	2071139.125000	977239.750000	1093899.375000
 50-54 	1918687.375000	896229.750000	1022457.625000
 55-59 	2008204.750000	926046.937500	1082157.875000
 60-64 	1785698.125000	806851.437500	978846.625000
 65-69 	1457438.625000	631888.500000	825550.062500
 70-74 	1109141.375000	459498.562500	649642.812500
 75-79 	790192.875000	301534.906250	488657.968750
 80+ 	800199.750000	248182.875000	552016.875000
Total	70189552.000000	34594400.000000	35595152.000000
1993			
 0-4	9018205.000000	4613531.500000	4404673.000000
 5-9	8720839.000000	4443872.500000	4276966.500000
 10-14 	7907783.000000	4017842.500000	3889940.750000
 15-19 	7279642.000000	3678571.000000	3601070.750000
 20-24 	6782621.500000	3410538.750000	3372082.750000
 25-29 	6249051.000000	3131417.750000	3117633.000000
 30-34 	5586905.500000	2777397.000000	2809508.250000
 35-39 	4606416.500000	2275759.250000	2330657.250000
 40-44 	3212462.000000	1567534.625000	1644927.500000
 45-49 	2133743.000000	1006335.625000	1127407.375000
 50-54 	1918420.750000	896171.375000	1022249.437500
 55-59 	1962045.750000	903592.750000	1058453.125000
 60-64 	1854705.000000	838151.125000	1016553.875000
 65-69 	1469517.500000	637351.000000	832166.437500
 70-74 	1152812.125000	475646.375000	677165.750000
 75-79 	797942.437500	305557.625000	492384.812500
 80+ 	838450.250000	261018.656250	577431.625000
Total	71491560.000000	35240288.000000	36251272.000000
1994			
 0-4	8852526.000000	4531845.500000	4320681.000000
 5-9	8828436.000000	4499583.000000	4328853.000000
 10-14 	8072729.000000	4103737.500000	3968991.250000
 15-19 	7350049.500000	3716492.750000	3633556.750000
