Year Total	Male	Female
1970			
 35-39 	4424250.000000	2232395.750000	2191854.500000
 40-44 	3914837.250000	2009436.750000	1905400.500000
 45-49 	3217992.500000	1671923.125000	1546069.250000
 50-54 	2658023.000000	1373633.250000	1284389.625000
 55-59 	2202764.750000	1143813.125000	1058951.625000
 60-64 	1716196.250000	905333.375000	810862.875000
 65-69 	1220060.500000	656055.812500	564004.687500
 70-74 	763473.000000	422923.375000	340549.625000
 75-79 	391427.406250	216081.234375	175346.187500
 80+ 	180510.453125	94874.976563	85635.476563
Total	83954984.000000	42884244.000000	41070744.000000
1982			
 0-4	14664121.000000	7454540.500000	7209580.000000
 5-9	12426535.000000	6336950.500000	6089584.500000
 10-14 	10943766.000000	5557135.500000	5386630.000000
 15-19 	9757892.000000	4951584.000000	4806308.000000
 20-24 	7711950.500000	3924042.750000	3787907.500000
 25-29 	5180719.000000	2657624.250000	2523094.750000
 30-34 	4470498.000000	2287158.750000	2183339.500000
 35-39 	4468634.000000	2260389.500000	2208244.250000
 40-44 	3996425.500000	2042555.625000	1953869.750000
 45-49 	3281698.250000	1702274.875000	1579423.375000
 50-54 	2701258.000000	1397320.000000	1303938.000000
 55-59 	2233789.000000	1156527.500000	1077261.625000
 60-64 	1748228.250000	918131.937500	830096.312500
 65-69 	1242029.250000	664711.375000	577317.875000
 70-74 	781013.375000	429222.000000	351791.375000
 75-79 	402411.375000	222784.515625	179626.859375
 80+ 	189930.281250	100109.820313	89820.468750
Total	86200896.000000	44063064.000000	42137836.000000
1983			
 0-4	14932611.000000	7593286.000000	7339325.000000
 5-9	12765200.000000	6504342.000000	6260858.000000
 10-14 	11088756.000000	5643074.000000	5445682.000000
 15-19 	10104596.000000	5124236.500000	4980359.000000
 20-24 	8145683.000000	4149409.750000	3996273.000000
 25-29 	5604165.000000	2886488.250000	2717676.750000
 30-34 	4455785.000000	2297484.250000	2158300.500000
 35-39 	4498203.000000	2284628.500000	2213574.750000
 40-44 	4079571.500000	2076602.000000	2002969.750000
 45-49 	3354642.500000	1736169.375000	1618473.250000
 50-54 	2750905.000000	1424987.375000	1325917.500000
 55-59 	2266833.000000	1170779.250000	1096053.750000
 60-64 	1783764.750000	932937.000000	850827.812500
 65-69 	1265537.000000	674415.437500	591121.562500
 70-74 	800575.812500	436191.125000	364384.687500
 75-79 	413301.656250	229226.687500	184074.984375
 80+ 	199508.156250	105468.328125	94039.835938
Total	88509640.000000	45269724.000000	43239912.000000
1984			
