Year Total	Male	Female
1970			
 5-9	111505592.000000	57847584.000000	53658008.000000
 10-14 	99911344.000000	51789596.000000	48121744.000000
 15-19 	88696376.000000	46033872.000000	42662504.000000
 20-24 	79510968.000000	41393840.000000	38117128.000000
 25-29 	72029704.000000	37602512.000000	34427192.000000
 30-34 	63343456.000000	33199914.000000	30143544.000000
 35-39 	56092248.000000	29493820.000000	26598428.000000
 40-44 	43787016.000000	22636424.000000	21150590.000000
 45-49 	36203836.000000	18536808.000000	17667028.000000
 50-54 	32063880.000000	16189588.000000	15874290.000000
 55-59 	26834844.000000	13494378.000000	13340466.000000
 60-64 	20950710.000000	10647151.000000	10303559.000000
 65-69 	15082258.000000	7637335.500000	7444922.000000
 70-74 	9986917.000000	4976164.500000	5010753.000000
 75-79 	5793639.000000	2827397.000000	2966241.750000
 80+ 	4124039.000000	1883669.375000	2240369.750000
Total	886440704.000000	458791904.000000	427648832.000000
1992			
 0-4	121040872.000000	62989808.000000	58051060.000000
 5-9	112964592.000000	58630756.000000	54333832.000000
 10-14 	102306368.000000	53046548.000000	49259820.000000
 15-19 	90512376.000000	46967424.000000	43544952.000000
 20-24 	80643360.000000	41981416.000000	38661948.000000
 25-29 	73698840.000000	38448744.000000	35250096.000000
 30-34 	64731312.000000	33901160.000000	30830152.000000
 35-39 	57460592.000000	30201942.000000	27258652.000000
 40-44 	46161768.000000	23963018.000000	22198748.000000
 45-49 	36919088.000000	18890688.000000	18028400.000000
 50-54 	32493380.000000	16428223.000000	16065156.000000
 55-59 	27529720.000000	13797708.000000	13732011.000000
 60-64 	21541870.000000	10882192.000000	10659678.000000
 65-69 	15553040.000000	7858348.000000	7694693.000000
 70-74 	10286070.000000	5119901.000000	5166169.500000
 75-79 	5991752.500000	2922647.000000	3069105.250000
 80+ 	4283906.000000	1951844.000000	2332061.750000
Total	904118912.000000	467982368.000000	436136544.000000
1993			
 0-4	121488208.000000	63340152.000000	58148056.000000
 5-9	114229856.000000	59328628.000000	54901228.000000
 10-14 	104646384.000000	54274272.000000	50372112.000000
 15-19 	92420536.000000	47948396.000000	44472140.000000
 20-24 	81845464.000000	42599508.000000	39245956.000000
 25-29 	75352720.000000	39294576.000000	36058144.000000
 30-34 	66195392.000000	34642392.000000	31553004.000000
 35-39 	58592840.000000	30762858.000000	27829980.000000
 40-44 	48723072.000000	25398652.000000	23324422.000000
 45-49 	37797396.000000	19326520.000000	18470876.000000
 50-54 	32908910.000000	16668066.000000	16240844.000000
 55-59 	28220100.000000	14108183.000000	14111916.000000
 60-64 	22145622.000000	11117740.000000	11027882.000000
 65-69 	16050172.000000	8087246.000000	7962926.000000
 70-74 	10602472.000000	5269786.000000	5332685.500000
 75-79 	6205055.000000	3024899.250000	3180155.750000
 80+ 	4451995.000000	2023593.750000	2428401.250000
Total	921876224.000000	477215456.000000	444660736.000000
1994			
 0-4	121923040.000000	63672680.000000	58250360.000000
 5-9	115323392.000000	59956560.000000	55366828.000000
 10-14 	106829960.000000	55422248.000000	51407712.000000
 15-19 	94471896.000000	49006568.000000	45465328.000000
 20-24 	83346448.000000	43360596.000000	39985848.000000
 25-29 	76732992.000000	40011700.000000	36721288.000000
 30-34 	67713456.000000	35408272.000000	32305184.000000
 35-39 	59700136.000000	31304070.000000	28396068.000000
 40-44 	51126780.000000	26736048.000000	24390732.000000
 45-49 	38983992.000000	19940806.000000	19043184.000000
 50-54 	33375494.000000	16929032.000000	16446463.000000
 55-59 	28856368.000000	14403548.000000	14452820.000000
 60-64 	22766744.000000	11363627.000000	11403117.000000
 65-69 	16569254.000000	8317646.000000	8251608.000000
 70-74 	10943532.000000	5429229.000000	5514303.500000
 75-79 	6428634.500000	3130959.250000	3297675.000000
 80+ 	4632852.000000	2101235.750000	2531616.500000
Total	939724928.000000	486494816.000000	453230144.000000
1995			
 0-4	122421680.000000	64022536.000000	58399140.000000
 5-9	116253488.000000	60520224.000000	55733260.000000
 10-14 	108783472.000000	56453116.000000	52330360.000000
 15-19 	96688032.000000	50155504.000000	46532532.000000
 20-24 	85774824.000000	44610096.000000	41164732.000000
 25-29 	77200640.000000	40249076.000000	36951560.000000
 30-34 	69276848.000000	36193208.000000	33083642.000000
 35-39 	60920072.000000	31908684.000000	29011388.000000
 40-44 	53161968.000000	27848168.000000	25313800.000000
 45-49 	40553088.000000	20783966.000000	19769124.000000
 50-54 	33942248.000000	17229068.000000	16713177.000000
 55-59 	29413708.000000	14672528.000000	14741180.000000
 60-64 	23405914.000000	11625491.000000	11780422.000000
 65-69 	17106436.000000	8545833.000000	8560602.000000
 70-74 	11312712.000000	5599751.500000	5712960.500000
 75-79 	6659964.000000	3239316.250000	3420648.000000
 80+ 	4828544.000000	2185895.000000	2642648.750000
Total	957703616.000000	495842464.000000	461861184.000000
1996			
 0-4	122992304.000000	64394284.000000	58598016.000000
 5-9	117032176.000000	61022200.000000	56009972.000000
 10-14 	110485672.000000	57357224.000000	53128448.000000
 15-19 	99038184.000000	51380396.000000	47657788.000000
 20-24 	87560320.000000	45526528.000000	42033784.000000
 25-29 	78320112.000000	40823720.000000	37496388.000000
 30-34 	70893376.000000	37003936.000000	33889440.000000
 35-39 	62218684.000000	32555646.000000	29663040.000000
 40-44 	54865280.000000	28756616.000000	26108662.000000
 45-49 	42485368.000000	21841974.000000	20643392.000000
 50-54 	34596064.000000	17562378.000000	17033684.000000
 55-59 	29908692.000000	14923826.000000	14984867.000000
 60-64 	24062684.000000	11902882.000000	12159802.000000
 65-69 	17658660.000000	8772026.000000	8886634.000000
 70-74 	11707034.000000	5780240.000000	5926794.000000
 75-79 	6900177.000000	3350727.500000	3549449.750000
 80+ 	5037563.000000	2276930.750000	2760632.250000
Total	975762304.000000	505231552.000000	470530784.000000
1997			
 0-4	123581488.000000	64765652.000000	58815836.000000
 5-9	117692272.000000	61474840.000000	56217432.000000
 10-14 	111972896.000000	58152032.000000	53820864.000000
 15-19 	101438168.000000	52638072.000000	48800096.000000
 20-24 	89382096.000000	46459256.000000	42922844.000000
 25-29 	79458368.000000	41408400.000000	38049972.000000
 30-34 	72552632.000000	37838724.000000	34713908.000000
 35-39 	63593936.000000	33244044.000000	30349892.000000
 40-44 	56217632.000000	29449376.000000	26768254.000000
 45-49 	44811532.000000	23132392.000000	21679140.000000
 50-54 	35309848.000000	17911738.000000	17398108.000000
 55-59 	30349104.000000	15163679.000000	15185426.000000
 60-64 	24743792.000000	12199372.000000	12544421.000000
 65-69 	18220550.000000	8994680.000000	9225869.000000
 70-74 	12123562.000000	5970517.000000	6153045.500000
 75-79 	7148139.500000	3465030.500000	3683108.750000
 80+ 	5258348.500000	2373988.750000	2884359.750000
Total	993854336.000000	514641792.000000	479212576.000000
1998			
 0-4	124159032.000000	65126684.000000	59032348.000000
 5-9	118275360.000000	61886888.000000	56388472.000000
 10-14 	113264816.000000	58860680.000000	54404136.000000
 15-19 	103780104.000000	53865232.000000	49914872.000000
 20-24 	91290400.000000	47436728.000000	43853676.000000
 25-29 	80660672.000000	42020888.000000	38639784.000000
 30-34 	74192320.000000	38670360.000000	35521960.000000
 35-39 	65039288.000000	33968684.000000	31070606.000000
 40-44 	57334920.000000	29996040.000000	27338876.000000
 45-49 	47314712.000000	24525536.000000	22789178.000000
 50-54 	36177548.000000	18338040.000000	17839510.000000
 55-59 	30774552.000000	15404289.000000	15370263.000000
 60-64 	25417702.000000	12501882.000000	12915819.000000
 65-69 	18791332.000000	9218296.000000	9573035.000000
